Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,CMP_change,CMP_pct_change,CMP_trend,strikePrice_change,strikePrice_pct_change,strikePrice_trend,Support_change,Support_pct_change,Support_trend,Resistance_change,Resistance_pct_change,Resistance_trend,PCR_change,PCR_pct_change,PCR_trend
03-Oct-25,28-Oct-25,360ONE,Non-Hld,1047.1,1100.0,1029.45,1.72,1170.55,11.79,0.954863625,49.54,-9.88,-8.81,-1.07,1109.09,1052.01,994.93,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,360ONE,Non-Hld,1059.5,1100.0,1033.15,2.56,1166.85,10.14,0.789951306,52.79,-7.39,-8.52,1.13,1110.1,1053.25,996.4,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,360ONE,Non-Hld,1067.0,1100.0,1036.75,2.92,1163.25,9.03,0.734355045,54.47,-4.81,-7.78,2.97,1111.65,1054.72,997.79,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,360ONE,Non-Hld,1085.9,1100.0,1038.1,4.61,1161.9,7.0,0.68482906,58.11,-1.46,-6.52,5.06,1114.99,1056.79,998.59,38.80000000000018,3.7054722567090232,up,0.0,0.0,unchanged,8.649999999999864,0.8402545048326644,up,-8.649999999999864,-0.7389688607919238,down,-0.270034565,-28.27990908125755,down
09-Oct-25,28-Oct-25,360ONE,Non-Hld,1081.7,1100.0,1040.75,3.94,1159.25,7.17,0.690682557,57.83,1.11,-4.99,6.1,1115.84,1057.11,998.38,22.200000000000045,2.0953279848985416,up,0.0,0.0,unchanged,7.599999999999909,0.7356143831970099,up,-7.599999999999909,-0.6513262201653949,down,-0.09926874899999993,-12.566439000228696,down
10-Oct-25,28-Oct-25,360ONE,Non-Hld,1093.2,1100.0,1042.15,4.9,1157.85,5.92,0.694277929,60.3,3.97,-3.2,7.17,1120.03,1059.01,997.99,26.200000000000045,2.455482661668233,up,0.0,0.0,unchanged,5.400000000000091,0.5208584518929434,up,-5.400000000000091,-0.46421663442940825,down,-0.04007711600000008,-5.457457706986962,down
13-Oct-25,28-Oct-25,360ONE,Non-Hld,1100.0,1100.0,1042.6,5.51,1157.4,5.22,0.55,61.72,6.66,-1.23,7.89,1124.3,1060.64,996.98,14.099999999999909,1.298462105166213,up,0.0,0.0,unchanged,4.5,0.4334842500722474,up,-4.5,-0.3872966692486444,down,-0.13482905999999995,-19.687987539547454,down
14-Oct-25,28-Oct-25,360ONE,Non-Hld,1122.0,1100.0,1038.4,8.06,1161.6,3.53,0.5,66.84,10.72,1.16,9.55,1132.56,1063.03,993.49,40.299999999999955,3.72561708421928,up,0.0,0.0,unchanged,-2.349999999999909,-0.22579870285850673,down,2.349999999999909,0.20271727409962556,up,-0.19068255700000003,-27.607843149859658,down
15-Oct-25,28-Oct-25,360ONE,Non-Hld,1161.0,1100.0,1021.2,13.69,1178.8,1.54,0.6,72.19,16.46,4.22,12.24,1147.27,1066.49,985.71,67.79999999999995,6.201975850713497,up,0.0,0.0,unchanged,-20.950000000000045,-2.010267236002499,down,20.950000000000045,1.8093880899943904,up,-0.09427792899999998,-13.579277845659412,down
16-Oct-25,28-Oct-25,360ONE,Non-Hld,1169.7,1100.0,1014.55,15.3,1185.45,1.35,0.59,73.73,21.68,7.71,13.96,1161.75,1069.93,978.11,69.70000000000005,6.3363636363636395,up,0.0,0.0,unchanged,-28.049999999999955,-2.6903894110876614,down,28.049999999999955,2.423535510627264,up,0.039999999999999925,7.272727272727258,up
17-Oct-25,28-Oct-25,360ONE,Non-Hld,1167.0,1200.0,1139.4,2.43,1260.6,8.03,0.58,71.16,24.97,11.16,13.81,1173.01,1073.07,973.13,45.0,4.010695187165775,up,100.0,9.090909090909092,up,101.0,9.726502311248073,up,99.0,8.522727272727273,up,0.07999999999999996,15.999999999999993,up
20-Oct-25,28-Oct-25,360ONE,Non-Hld,1190.6,1200.0,1157.85,2.83,1242.15,4.33,0.51,73.78,28.73,14.68,14.05,1189.1,1078.2,967.29,29.59999999999991,2.549526270456495,up,100.0,9.090909090909092,up,136.64999999999986,13.381316098707389,up,63.350000000000136,5.374109263657969,up,-0.08999999999999997,-14.999999999999996,down
21-Oct-25,28-Oct-25,360ONE,Non-Hld,1172.0,1200.0,1155.3,1.45,1244.7,6.21,0.46,70.8,30.72,17.89,12.84,1202.26,1084.45,966.63,2.2999999999999545,0.19663161494399883,up,100.0,9.090909090909092,up,140.75,13.87314572963383,up,59.25,4.998101986587371,up,-0.12999999999999995,-22.033898305084737,down
23-Oct-25,28-Oct-25,360ONE,Non-Hld,1180.0,1200.0,1161.6,1.58,1238.4,4.95,0.61,71.36,32.21,20.75,11.46,1213.11,1092.41,971.71,13.0,1.113967437874893,up,0.0,0.0,unchanged,22.199999999999818,1.9483938915218375,up,-22.199999999999818,-1.7610661589719037,down,0.030000000000000027,5.172413793103453,up
24-Oct-2025,28-Oct-2025,360ONE,Non-Hld,1184.1,1200.0,1173.4,0.91,1226.6,3.59,0.64,,,,,,,,-6.5,-0.545943221904922,down,0.0,0.0,unchanged,15.550000000000182,1.3430064343395243,up,-15.550000000000182,-1.2518616914221454,down,0.13,25.49019607843137,up
03-Oct-25,28-Oct-25,ABB,Holding,5190.0,5200.0,4950.15,4.85,5449.85,5.01,0.720359771,44.49,-8.37,3.14,-11.51,5450.37,5248.96,5047.55,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,ABB,Holding,5233.0,5200.0,4947.8,5.77,5452.2,4.19,0.610631229,48.1,-8.58,0.8,-9.37,5446.85,5253.99,5061.13,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,ABB,Holding,5224.0,5300.0,5039.1,3.67,5560.9,6.45,0.63444334,48.26,-8.52,-1.07,-7.45,5441.39,5259.55,5077.71,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,ABB,Holding,5110.5,5300.0,5000.05,2.21,5599.95,9.58,0.619327558,40.28,-15.64,-3.98,-11.66,5441.7,5259.38,5077.06,-79.5,-1.5317919075144508,down,100.0,1.9230769230769231,up,49.900000000000546,1.00805026110321,up,150.09999999999945,2.7542042441534984,up,-0.10103221300000009,-14.025243644539955,down
09-Oct-25,28-Oct-25,ABB,Holding,5151.0,5300.0,5035.3,2.3,5564.7,8.04,0.630467421,42.31,-19.6,-7.11,-12.5,5442.69,5258.61,5074.53,-82.0,-1.5669787884578636,down,100.0,1.9230769230769231,up,87.5,1.7684627511217106,up,112.5,2.0633872565203037,up,0.019836191999999975,3.248473228675957,up
10-Oct-25,28-Oct-25,ABB,Holding,5188.0,5300.0,5062.75,2.48,5537.25,6.74,0.649667179,46.6,-19.33,-9.55,-9.78,5443.02,5257.0,5070.99,-36.0,-0.6891271056661562,down,0.0,0.0,unchanged,23.649999999999636,0.46932984064613986,up,-23.649999999999636,-0.42529087018287753,down,0.015223839000000017,2.3995584853960352,up
13-Oct-25,28-Oct-25,ABB,Holding,5130.0,5300.0,5053.1,1.53,5546.9,8.13,0.63,43.23,-21.97,-12.04,-9.94,5444.0,5251.95,5059.9,19.5,0.38156736131493985,up,0.0,0.0,unchanged,53.05000000000018,1.0609893901061025,up,-53.05000000000018,-0.9473298868739932,down,0.01067244200000006,1.723230601019059,up
14-Oct-25,28-Oct-25,ABB,Holding,5100.0,5300.0,5037.3,1.25,5562.7,9.08,0.6,40.9,-26.03,-14.83,-11.19,5436.95,5240.98,5045.02,-51.0,-0.9900990099009901,down,0.0,0.0,unchanged,2.0,0.039719579766846064,up,-2.0,-0.035940841375096594,down,-0.030467420999999995,-4.832513145829941,down
15-Oct-25,28-Oct-25,ABB,Holding,5181.5,5200.0,5007.6,3.48,5392.4,4.08,0.6,46.84,-24.6,-16.79,-7.81,5423.71,5232.21,5040.71,-6.5,-0.12528912875867387,down,-100.0,-1.8867924528301887,down,-55.149999999999636,-1.0893289220285345,down,-144.85000000000036,-2.615919454602923,down,-0.04966717900000006,-7.645018958238009,down
16-Oct-25,28-Oct-25,ABB,Holding,5200.0,5200.0,5013.8,3.72,5386.2,3.59,0.66,50.64,-20.12,-17.45,-2.67,5401.66,5223.52,5045.38,70.0,1.364522417153996,up,-100.0,-1.8867924528301887,down,-39.30000000000018,-0.7777403969840332,down,-160.69999999999982,-2.8971137031495036,down,0.030000000000000027,4.761904761904765,up
17-Oct-25,28-Oct-25,ABB,Holding,5200.0,5300.0,5114.15,1.68,5485.85,5.5,0.63,49.65,-17.19,-17.4,0.21,5360.98,5211.82,5062.66,100.0,1.9607843137254901,up,0.0,0.0,unchanged,76.84999999999945,1.5256188831318256,up,-76.84999999999945,-1.3815233609577986,down,0.030000000000000027,5.000000000000004,up
20-Oct-25,28-Oct-25,ABB,Holding,5235.0,5300.0,5145.5,1.74,5454.5,4.2,0.63,52.6,-12.34,-16.39,4.05,5310.05,5201.55,5093.05,53.5,1.0325195406735501,up,100.0,1.9230769230769231,up,137.89999999999964,2.7538142024123258,up,62.100000000000364,1.15162079964395,up,0.030000000000000027,5.000000000000004,up
21-Oct-25,28-Oct-25,ABB,Holding,5232.0,5300.0,5151.65,1.56,5448.35,4.14,0.64,53.45,-7.72,-14.65,6.93,5277.37,5195.41,5113.45,32.0,0.6153846153846154,up,100.0,1.9230769230769231,up,137.84999999999945,2.7494116239179753,up,62.150000000000546,1.1538747168690457,up,-0.020000000000000018,-3.030303030303033,down
23-Oct-25,28-Oct-25,ABB,Holding,5169.5,5300.0,5135.5,0.66,5464.5,5.71,0.64,47.19,-8.68,-13.46,4.78,5256.52,5189.55,5122.58,-30.5,-0.5865384615384616,down,0.0,0.0,unchanged,21.350000000000364,0.41746917865139593,up,-21.350000000000364,-0.38918308010609776,down,0.010000000000000009,1.5873015873015885,up
24-Oct-2025,28-Oct-2025,ABB,Holding,5180.0,5300.0,5146.7,0.65,5453.3,5.28,0.54,,,,,,,,-55.0,-1.0506208213944603,down,0.0,0.0,unchanged,1.199999999999818,0.023321348751332585,up,-1.199999999999818,-0.022000183334857787,down,-0.08999999999999997,-14.28571428571428,down
03-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,304.5,300.0,280.8,8.45,319.2,4.83,0.431057188,64.88,4.3,3.48,0.82,300.48,289.82,279.16,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,304.75,300.0,281.7,8.19,318.3,4.45,0.907207207,64.94,4.94,3.77,1.17,302.53,290.97,279.41,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,302.7,300.0,282.5,7.16,317.5,4.89,0.626934414,64.26,5.34,4.08,1.25,304.43,291.7,278.97,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,295.25,300.0,282.6,4.48,317.4,7.51,0.562111306,54.89,4.93,4.25,0.68,304.76,291.98,279.19,-9.25,-3.037766830870279,down,0.0,0.0,unchanged,1.8000000000000114,0.6410256410256451,up,-1.8000000000000114,-0.5639097744360938,down,0.13105411800000005,30.40295386513774,up
09-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,298.1,300.0,284.25,4.88,315.75,5.93,0.571361649,57.09,4.77,4.36,0.41,305.37,292.49,279.62,-6.649999999999977,-2.1821164889253413,down,0.0,0.0,unchanged,2.5500000000000114,0.9052183173588965,up,-2.5500000000000114,-0.8011310084825671,down,-0.33584555800000004,-37.01971891411573,down
10-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,293.7,300.0,283.8,3.49,316.2,7.67,0.530766011,52.39,4.23,4.33,-0.1,305.49,292.66,279.83,-9.0,-2.9732408325074333,down,0.0,0.0,unchanged,1.3000000000000114,0.4601769911504465,up,-1.3000000000000114,-0.4094488188976414,down,-0.09616840300000007,-15.339467869760307,down
13-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,300.0,300.0,285.05,5.25,314.95,4.99,0.56,57.11,4.21,4.31,-0.1,306.15,293.04,279.93,4.75,1.6088060965283657,up,0.0,0.0,unchanged,2.4499999999999886,0.8669497523000667,up,-2.4499999999999886,-0.7718966603654659,down,-0.0021113059999999795,-0.3756028347880232,down
14-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,297.1,300.0,285.35,4.12,314.65,5.91,0.55,56.01,4.06,4.26,-0.2,306.64,293.4,280.17,-1.0,-0.33545790003354575,down,0.0,0.0,unchanged,1.1000000000000227,0.3869832893579675,up,-1.1000000000000227,-0.34837688044339593,down,-0.021361648999999927,-3.73872643314216,down
15-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,303.3,300.0,286.0,6.05,314.0,3.53,0.57,60.32,4.33,4.27,0.06,307.91,294.08,280.25,9.600000000000023,3.2686414708886695,up,0.0,0.0,unchanged,2.1999999999999886,0.7751937984496085,up,-2.1999999999999886,-0.6957621758380735,down,0.03923398899999997,7.391955812332522,up
16-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,300.0,300.0,287.25,4.44,312.75,4.25,0.57,56.52,4.22,4.26,-0.04,308.12,294.88,281.64,0.0,0.0,unchanged,0.0,0.0,unchanged,2.1999999999999886,0.7717944220312186,up,-2.1999999999999886,-0.6985235751706584,down,0.009999999999999898,1.7857142857142672,up
17-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,299.4,300.0,288.6,3.75,311.4,4.01,0.55,55.77,4.03,4.22,-0.19,308.54,295.3,282.06,2.2999999999999545,0.7741501178054374,up,0.0,0.0,unchanged,3.25,1.1389521640091116,up,-3.25,-1.0328936914031464,down,0.0,0.0,unchanged
20-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,305.5,300.0,288.7,5.82,311.3,1.9,0.61,60.66,4.32,4.24,0.08,309.73,296.11,282.5,2.1999999999999886,0.7253544345532439,up,0.0,0.0,unchanged,2.6999999999999886,0.9440559440559401,up,-2.6999999999999886,-0.8598726114649645,down,0.040000000000000036,7.0175438596491295,up
21-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,303.2,300.0,291.8,3.91,308.2,1.65,0.63,60.07,4.45,4.28,0.17,310.55,296.95,283.34,3.1999999999999886,1.0666666666666629,up,0.0,0.0,unchanged,4.550000000000011,1.5839860748476975,up,-4.550000000000011,-1.4548361310951277,down,0.06000000000000005,10.526315789473696,up
23-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,308.0,300.0,289.1,6.54,310.9,0.94,0.8,62.55,4.76,4.37,0.38,311.94,297.77,283.61,8.600000000000023,2.8724114896459665,up,0.0,0.0,unchanged,0.5,0.17325017325017325,up,-0.5,-0.16056518946692358,down,0.25,45.45454545454545,up
24-Oct-2025,28-Oct-2025,ABCAPITAL,Non-Hld,305.7,300.0,292.25,4.6,307.75,0.67,0.78,,,,,,,,0.19999999999998863,0.06546644844516812,up,0.0,0.0,unchanged,3.5500000000000114,1.2296501558711506,up,-3.5500000000000114,-1.1403790555734055,down,0.17000000000000004,27.868852459016402,up
03-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,927.75,1000.0,906.35,2.37,1093.65,17.89,0.520533627,66.14,24.94,20.94,4.0,951.07,853.91,756.75,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,927.75,1000.0,906.35,2.37,1093.65,17.89,0.520533627,67.84,26.86,22.12,4.74,953.48,862.44,771.41,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,918.15,1000.0,906.95,1.24,1093.05,19.05,0.612298387,65.22,27.44,23.18,4.26,954.66,869.58,784.51,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,913.3,1000.0,993.0,-8.02,1007.0,10.26,0.601917976,63.5,27.19,23.99,3.21,955.26,875.58,795.89,-14.450000000000045,-1.5575316626246343,down,0.0,0.0,unchanged,86.64999999999998,9.560324377999667,up,-86.65000000000009,-7.923010103780925,down,0.08138434899999991,15.634791832574518,up
09-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,931.8,1000.0,914.25,1.92,1085.75,16.53,0.622204312,66.89,28.12,24.81,3.31,959.22,881.58,803.95,4.0499999999999545,0.43654001616814386,up,0.0,0.0,unchanged,7.899999999999977,0.8716279582942547,up,-7.900000000000091,-0.7223517578750139,down,0.10167068499999998,19.53201094537548,up
10-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,928.25,1000.0,915.4,1.41,1084.6,16.85,0.599724897,64.69,28.04,25.46,2.58,960.48,887.19,813.9,10.100000000000023,1.1000381201328784,up,0.0,0.0,unchanged,8.449999999999932,0.9316941396989835,up,-8.450000000000045,-0.7730661909336303,down,-0.012573490000000076,-2.053490629234677,down
13-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,936.3,1000.0,924.95,1.23,1075.05,14.82,0.6,66.95,28.59,26.08,2.51,964.05,892.58,821.11,23.0,2.518340085404577,up,0.0,0.0,unchanged,-68.04999999999995,-6.852970795568979,down,68.04999999999995,6.757696127110224,up,-0.001917975999999988,-0.31864408050175724,down
14-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,930.75,1000.0,911.4,2.13,1088.6,16.96,0.6,65.46,28.39,26.55,1.85,966.25,897.41,828.57,-1.0499999999999545,-0.11268512556342075,down,0.0,0.0,unchanged,-2.8500000000000227,-0.311730926989338,down,2.849999999999909,0.262491365415603,up,-0.02220431200000006,-3.5686528639808044,down
15-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,948.0,1000.0,926.55,2.32,1073.45,13.24,0.64,67.54,28.75,26.99,1.76,968.52,902.79,837.06,19.75,2.127659574468085,up,0.0,0.0,unchanged,11.149999999999977,1.2180467555167116,up,-11.149999999999864,-1.028028766365468,down,0.040275103000000034,6.715596301148731,up
16-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,945.0,1000.0,931.5,1.45,1068.5,13.07,0.64,68.28,28.99,27.39,1.61,967.3,908.87,850.43,8.700000000000045,0.9291893623838563,up,0.0,0.0,unchanged,6.5499999999999545,0.7081463862911459,up,-6.5499999999999545,-0.6092739872564025,down,0.040000000000000036,6.666666666666673,up
17-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,928.9,1000.0,921.6,0.8,1078.4,16.1,0.63,60.99,27.4,27.39,0.01,962.47,913.47,864.47,-1.8500000000000227,-0.19876443728176446,down,0.0,0.0,unchanged,10.200000000000045,1.1191573403555022,up,-10.199999999999818,-0.93698328127869,down,0.030000000000000027,5.000000000000004,up
20-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,937.0,1000.0,931.05,0.64,1068.95,14.09,0.63,62.72,26.43,27.2,-0.77,963.5,916.47,869.43,-11.0,-1.160337552742616,down,0.0,0.0,unchanged,4.5,0.48567265662943176,up,-4.5,-0.4192090921794215,down,-0.010000000000000009,-1.5625000000000013,down
21-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,934.0,1000.0,932.85,0.13,1067.15,14.26,0.64,62.48,25.32,26.82,-1.5,963.37,916.42,869.47,-11.0,-1.164021164021164,down,0.0,0.0,unchanged,1.3500000000000227,0.14492753623188648,up,-1.349999999999909,-0.12634534394009445,down,0.0,0.0,unchanged
23-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,952.8,1000.0,944.1,0.92,1055.9,10.82,0.66,66.22,25.43,26.54,-1.11,967.19,917.79,868.38,23.899999999999977,2.5729357304338443,up,0.0,0.0,unchanged,22.5,2.44140625,up,-22.5,-2.0864243323442135,down,0.030000000000000027,4.761904761904765,up
24-Oct-2025,28-Oct-2025,ADANIENSOL,Non-Hld,944.2,1000.0,938.4,0.62,1061.6,12.43,0.67,,,,,,,,7.2000000000000455,0.7684098185699089,up,0.0,0.0,unchanged,7.350000000000023,0.789431287256326,up,-7.350000000000136,-0.687590626315556,down,0.040000000000000036,6.349206349206354,up
03-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2586.1,2600.0,2448.7,5.62,2751.3,6.39,0.545450189,63.09,58.28,49.13,9.15,2705.33,2469.48,2233.62,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2573.0,2600.0,2452.1,4.94,2747.9,6.8,0.579807739,60.89,57.31,50.77,6.54,2707.38,2484.08,2260.78,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2556.5,2600.0,2446.5,4.5,2753.5,7.71,0.592726681,56.83,53.4,51.29,2.11,2705.42,2495.64,2285.87,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2525.0,2600.0,2442.8,3.37,2757.2,9.2,0.563396507,54.56,48.28,50.69,-2.41,2698.47,2506.27,2314.07,-61.09999999999991,-2.362630988747531,down,0.0,0.0,unchanged,-5.899999999999636,-0.24094417445990265,down,5.899999999999636,0.21444408097988718,up,0.017946318000000017,3.290184578155865,up
09-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2547.0,2600.0,2458.95,3.59,2741.05,7.62,0.565604569,56.45,45.19,49.59,-4.4,2693.23,2516.38,2339.53,-26.0,-1.0104935872522347,down,0.0,0.0,unchanged,6.849999999999909,0.2793523918274095,up,-6.849999999999909,-0.2492812693329418,down,-0.014203170000000043,-2.4496344295949526,down
10-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2542.1,2600.0,2465.0,3.13,2735.0,7.59,0.574134381,57.34,42.92,48.26,-5.33,2692.86,2523.98,2355.11,-14.400000000000091,-0.5632700958341518,down,0.0,0.0,unchanged,18.5,0.756182301246679,up,-18.5,-0.6718721627020156,down,-0.018592300000000006,-3.136740861510164,down
13-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2523.5,2600.0,2457.5,2.69,2742.5,8.68,0.55,54.05,38.78,46.36,-7.58,2688.41,2530.76,2373.1,-1.5,-0.0594059405940594,down,0.0,0.0,unchanged,14.699999999999818,0.601768462420166,up,-14.699999999999818,-0.5331495720295887,down,-0.013396506999999946,-2.3778115117067893,down
14-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2519.0,2600.0,2459.3,2.43,2740.7,8.81,0.54,52.62,34.27,43.94,-9.67,2680.16,2537.44,2394.71,-28.0,-1.099332548095799,down,0.0,0.0,unchanged,0.3500000000003638,0.014233717643724511,up,-0.3500000000003638,-0.012768829463175198,down,-0.025604568999999966,-4.52693814784229,down
15-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2538.8,2600.0,2475.2,2.57,2724.8,7.33,0.55,54.59,31.6,41.48,-9.87,2672.12,2544.1,2416.09,-3.299999999999727,-0.12981393336217015,down,0.0,0.0,unchanged,10.199999999999818,0.4137931034482685,up,-10.199999999999818,-0.3729433272394814,down,-0.024134380999999983,-4.20361187183458,down
16-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2554.5,2600.0,2488.7,2.65,2711.3,6.14,0.54,57.58,31.13,39.41,-8.27,2662.08,2551.88,2441.69,31.0,1.2284525460669704,up,0.0,0.0,unchanged,31.199999999999818,1.2695829094608269,up,-31.199999999999818,-1.1376481312670854,down,-0.010000000000000009,-1.8181818181818195,down
17-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2545.0,2600.0,2496.15,1.96,2703.85,6.25,0.53,56.26,29.76,37.48,-7.72,2645.47,2559.26,2473.04,26.0,1.0321556173084558,up,0.0,0.0,unchanged,36.84999999999991,1.498393851909076,up,-36.84999999999991,-1.3445470135366846,down,-0.010000000000000009,-1.8518518518518534,down
20-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2550.0,2600.0,2505.75,1.77,2694.25,5.66,0.52,56.04,28.23,35.63,-7.39,2645.33,2560.46,2475.59,11.199999999999818,0.44115330077201104,up,0.0,0.0,unchanged,30.550000000000182,1.234243697478999,up,-30.550000000000182,-1.1211832061068767,down,-0.030000000000000027,-5.4545454545454595,down
21-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2548.5,2600.0,2514.7,1.35,2685.3,5.37,0.52,56.3,26.86,33.88,-7.01,2635.28,2556.48,2477.68,-6.0,-0.23487962419260128,down,0.0,0.0,unchanged,26.0,1.0447221440912928,up,-26.0,-0.958949581381625,down,-0.020000000000000018,-3.703703703703707,down
23-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2544.9,2600.0,2528.6,0.64,2671.4,4.97,0.52,55.51,25.16,32.13,-6.98,2606.39,2549.95,2493.51,-0.09999999999990905,-0.0039292730844757975,down,0.0,0.0,unchanged,32.44999999999982,1.3000020030847432,up,-32.44999999999982,-1.2001405403406187,down,-0.010000000000000009,-1.8867924528301903,down
24-Oct-2025,28-Oct-2025,ADANIENT,Non-Hld,2505.7,2600.0,2498.6,0.28,2701.4,7.81,0.53,,,,,,,,-44.30000000000018,-1.7372549019607915,down,0.0,0.0,unchanged,-7.150000000000091,-0.28534370946822674,down,7.150000000000091,0.26537997587455103,up,0.010000000000000009,1.9230769230769247,up
03-Oct-25,28-Oct-25,ADANIGREEN,Non-Hld,1072.5,1200.0,1058.5,1.33,1341.5,25.09,0.715222876,59.87,27.58,25.83,1.75,1144.59,1019.91,895.24,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,ADANIGREEN,Non-Hld,1059.2,1200.0,1049.35,0.94,1350.65,27.52,0.739257101,57.49,26.51,25.97,0.54,1144.93,1026.42,907.9,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,ADANIGREEN,Non-Hld,1058.3,1100.0,1010.85,4.7,1189.15,12.37,0.484332147,57.71,25.48,25.87,-0.39,1144.56,1032.59,920.62,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,ADANIGREEN,Non-Hld,1045.5,1100.0,1009.35,3.59,1190.65,13.89,0.481880786,54.16,23.13,25.32,-2.19,1141.99,1037.66,933.33,-27.0,-2.5174825174825175,down,-100.0,-8.333333333333332,down,-49.14999999999998,-4.643363249881906,down,-150.8499999999999,-11.24487513976891,down,-0.23334209,-32.62508762373535,down
09-Oct-25,28-Oct-25,ADANIGREEN,Non-Hld,1052.0,1100.0,1014.75,3.68,1185.25,12.67,0.489675017,55.37,21.54,24.56,-3.03,1140.77,1042.07,943.37,-7.2000000000000455,-0.6797583081571039,down,-100.0,-8.333333333333332,down,-34.59999999999991,-3.2972792681183507,down,-165.4000000000001,-12.245955650982866,down,-0.24958208399999998,-33.761202112551636,down
10-Oct-25,28-Oct-25,ADANIGREEN,Non-Hld,1064.2,1100.0,1022.5,4.08,1177.5,10.65,0.511792591,57.78,21.06,23.86,-2.8,1140.8,1046.47,952.13,5.900000000000091,0.5574978739487945,up,0.0,0.0,unchanged,11.649999999999977,1.152495424642625,up,-11.650000000000091,-0.9796913761930867,down,0.027460443999999973,5.669754562048506,up
13-Oct-25,28-Oct-25,ADANIGREEN,Non-Hld,1050.7,1100.0,1019.6,3.06,1180.4,12.35,0.5,54.56,19.42,22.97,-3.56,1139.48,1049.95,960.41,5.2000000000000455,0.49736967957915307,up,0.0,0.0,unchanged,10.25,1.0155050279883093,up,-10.25,-0.8608743123503968,down,0.018119213999999995,3.7601030226592176,up
